datetime,TRFFCVLM,OCCPNCY,SPD_AVG
2024-02-12 09:35:00,270,4,96
2024-02-12 09:40:00,244,4,97
2024-02-12 09:45:00,282,5,96
2024-02-12 09:50:00,258,4,96
2024-02-12 09:55:00,313,5,94
2024-02-12 10:00:00,313,5,96
2024-02-12 10:05:00,331,5,93
2024-02-12 10:10:00,323,6,91
2024-02-12 10:15:00,381,7,91
2024-02-12 10:20:00,323,5,94
2024-02-12 10:25:00,320,5,93
2024-02-12 10:30:00,384,6,93
2024-02-12 10:35:00,343,6,91
2024-02-12 10:40:00,372,6,92
2024-02-12 10:45:00,375,7,90
2024-02-12 10:50:00,375,6,93
2024-02-12 10:55:00,404,7,89
2024-02-12 11:00:00,400,7,91
2024-02-12 11:05:00,337,6,93
2024-02-12 11:10:00,431,7,88
2024-02-12 11:15:00,365,6,92
2024-02-12 11:20:00,382,7,90
2024-02-12 11:25:00,407,7,91
2024-02-12 11:30:00,391,6,92
2024-02-12 11:35:00,437,8,89
2024-02-12 11:40:00,410,7,89
2024-02-12 11:45:00,382,7,90
2024-02-12 11:50:00,427,7,89
2024-02-12 11:55:00,418,7,91
2024-02-12 12:00:00,420,7,92
2024-02-12 12:05:00,348,6,93
2024-02-12 12:10:00,375,6,93
2024-02-12 12:15:00,409,7,91
2024-02-12 12:20:00,398,7,91
2024-02-12 12:25:00,392,7,94
2024-02-12 12:30:00,388,7,90
2024-02-12 12:35:00,431,8,88
2024-02-12 12:40:00,336,5,96
2024-02-12 12:45:00,372,6,93
2024-02-12 12:50:00,411,7,92
2024-02-12 12:55:00,382,7,91
2024-02-12 13:00:00,361,6,91
2024-02-12 13:05:00,453,8,89
2024-02-12 13:10:00,378,6,94
2024-02-12 13:15:00,370,6,94
2024-02-12 13:20:00,369,7,94
2024-02-12 13:25:00,392,6,94
2024-02-12 13:30:00,413,7,91
2024-02-12 13:35:00,399,7,94
2024-02-12 13:40:00,355,6,95
2024-02-12 13:45:00,415,6,94
2024-02-12 13:50:00,413,7,92
2024-02-12 13:55:00,424,7,90
2024-02-12 14:00:00,437,8,91
2024-02-12 14:05:00,456,8,92
2024-02-12 14:10:00,437,7,92
2024-02-12 14:15:00,399,7,94
2024-02-12 14:20:00,408,7,92
2024-02-12 14:25:00,374,6,94
2024-02-12 14:30:00,345,6,94
2024-02-12 14:35:00,430,8,88
2024-02-12 14:40:00,405,7,92
2024-02-12 14:45:00,425,7,92
2024-02-12 14:50:00,378,6,97
2024-02-12 14:55:00,431,7,92
2024-02-12 15:00:00,421,7,91
2024-02-12 15:05:00,361,6,94
2024-02-12 15:10:00,411,7,90
2024-02-12 15:15:00,408,7,91
2024-02-12 15:20:00,413,7,87
2024-02-12 15:25:00,413,7,91
2024-02-12 15:30:00,399,7,91
2024-02-12 15:35:00,398,7,94
2024-02-12 15:40:00,348,6,93
2024-02-12 15:45:00,335,5,97
2024-02-12 15:50:00,373,6,94
2024-02-12 15:55:00,372,6,91
2024-02-12 16:00:00,410,7,91
2024-02-12 16:05:00,358,6,94
2024-02-12 16:10:00,348,6,92
2024-02-12 16:15:00,309,5,95
2024-02-12 16:20:00,351,6,95
2024-02-12 16:25:00,362,6,94
2024-02-12 16:30:00,338,6,96
2024-02-12 16:35:00,362,7,93
2024-02-12 16:40:00,295,5,96
2024-02-12 16:45:00,347,5,96
2024-02-12 16:50:00,361,7,93
2024-02-12 16:55:00,388,7,92
2024-02-12 17:00:00,318,5,98
2024-02-12 17:05:00,297,5,97
2024-02-12 17:10:00,294,5,95
2024-02-12 17:15:00,322,6,93
2024-02-12 17:20:00,337,6,93
2024-02-12 17:25:00,349,6,94
2024-02-12 17:30:00,305,5,94
2024-02-12 17:35:00,322,6,92
2024-02-12 17:40:00,289,5,94
2024-02-12 17:45:00,319,5,92
2024-02-12 17:50:00,323,6,92
2024-02-12 17:55:00,345,6,92
2024-02-12 18:00:00,270,5,95
2024-02-12 18:05:00,320,6,93
2024-02-12 18:10:00,286,5,94
2024-02-12 18:15:00,284,5,92
2024-02-12 18:20:00,331,6,89
2024-02-12 18:25:00,317,6,87
2024-02-12 18:30:00,297,6,87
2024-02-12 18:35:00,255,5,93
2024-02-12 18:40:00,307,7,87
2024-02-12 18:45:00,293,6,87
2024-02-12 18:50:00,292,7,88
2024-02-12 18:55:00,268,6,87
2024-02-12 19:00:00,310,6,89
2024-02-12 19:05:00,257,5,88
2024-02-12 19:10:00,307,6,88
2024-02-12 19:15:00,309,6,86
2024-02-12 19:20:00,283,5,90
2024-02-12 19:25:00,286,5,90
2024-02-12 19:30:00,277,6,85
2024-02-12 19:35:00,294,6,87
2024-02-12 19:40:00,298,6,87
2024-02-12 19:45:00,315,6,88
2024-02-12 19:50:00,309,5,92
2024-02-12 19:55:00,333,6,90
2024-02-12 20:00:00,297,5,88
2024-02-12 20:05:00,295,6,87
2024-02-12 20:10:00,288,5,87
2024-02-12 20:15:00,307,5,91
2024-02-12 20:20:00,253,5,91
2024-02-12 20:25:00,322,6,88
2024-02-12 20:30:00,291,5,87
2024-02-12 20:35:00,301,7,89
2024-02-12 20:40:00,330,6,88
2024-02-12 20:45:00,308,6,87
2024-02-12 20:50:00,341,6,89
2024-02-12 20:55:00,301,7,89
2024-02-12 21:00:00,310,7,87
2024-02-12 21:05:00,242,4,93
2024-02-12 21:10:00,297,6,88
2024-02-12 21:15:00,282,5,92
2024-02-12 21:20:00,262,5,91
2024-02-12 21:25:00,259,5,92
2024-02-12 21:30:00,269,5,89
2024-02-12 21:35:00,278,5,93
2024-02-12 21:40:00,210,5,88
2024-02-12 21:45:00,244,5,91
2024-02-12 21:50:00,258,5,94
2024-02-12 21:55:00,289,6,91
2024-02-12 22:00:00,296,5,88
2024-02-12 22:05:00,255,5,90
2024-02-12 22:10:00,243,6,92
2024-02-12 22:15:00,206,4,93
2024-02-12 22:20:00,249,5,94
2024-02-12 22:25:00,225,5,94
2024-02-12 22:30:00,213,5,93
2024-02-12 22:35:00,197,3,95
2024-02-12 22:40:00,188,3,95
2024-02-12 22:45:00,195,3,98
2024-02-12 22:50:00,194,3,97
2024-02-12 22:55:00,190,3,95
2024-02-12 23:00:00,159,3,96
2024-02-12 23:05:00,169,3,98
2024-02-12 23:10:00,144,3,98
2024-02-12 23:15:00,154,3,96
2024-02-12 23:20:00,165,3,94
2024-02-12 23:25:00,143,3,92
2024-02-12 23:30:00,156,4,96
2024-02-12 23:35:00,129,3,95
2024-02-12 23:40:00,138,3,94
2024-02-12 23:45:00,136,3,95
2024-02-12 23:50:00,125,3,96
2024-02-12 23:55:00,110,3,93
2024-02-13 00:00:00,117,2,100
2024-02-13 00:05:00,115,3,94
2024-02-13 00:10:00,90,2,100
2024-02-13 00:15:00,84,2,97
2024-02-13 00:20:00,84,1,99
2024-02-13 00:25:00,78,2,96
2024-02-13 00:30:00,92,2,95
2024-02-13 00:35:00,83,2,93
2024-02-13 00:40:00,98,2,96
2024-02-13 00:45:00,104,2,92
2024-02-13 00:50:00,82,2,99
2024-02-13 00:55:00,81,1,96
2024-02-13 01:00:00,78,2,92
2024-02-13 01:05:00,82,2,95
2024-02-13 01:10:00,54,1,95
2024-02-13 01:15:00,61,1,97
2024-02-13 01:20:00,66,2,93
2024-02-13 01:25:00,47,1,91
2024-02-13 01:30:00,70,3,90
2024-02-13 01:35:00,58,2,97
2024-02-13 01:40:00,51,1,91
2024-02-13 01:45:00,62,2,92
2024-02-13 01:50:00,74,2,93
2024-02-13 01:55:00,55,2,88
2024-02-13 02:00:00,44,1,99
2024-02-13 02:05:00,52,1,93
2024-02-13 02:10:00,41,1,91
2024-02-13 02:15:00,56,2,92
2024-02-13 02:20:00,49,2,89
2024-02-13 02:25:00,37,1,95
2024-02-13 02:30:00,40,1,93
2024-02-13 02:35:00,50,1,92
2024-02-13 02:40:00,47,1,92
2024-02-13 02:45:00,47,1,99
2024-02-13 02:50:00,43,1,94
2024-02-13 02:55:00,57,1,85
2024-02-13 03:00:00,53,1,91
2024-02-13 03:05:00,42,1,91
2024-02-13 03:10:00,36,1,97
2024-02-13 03:15:00,52,1,89
2024-02-13 03:20:00,45,1,91
2024-02-13 03:25:00,54,2,88
2024-02-13 03:30:00,60,1,94
2024-02-13 03:35:00,64,2,93
2024-02-13 03:40:00,47,1,97
2024-02-13 03:45:00,74,1,92
2024-02-13 03:50:00,55,1,93
2024-02-13 03:55:00,69,1,92
2024-02-13 04:00:00,50,1,97
2024-02-13 04:05:00,57,1,90
2024-02-13 04:10:00,81,2,89
2024-02-13 04:15:00,74,1,96
2024-02-13 04:20:00,90,2,94
2024-02-13 04:25:00,71,2,96
2024-02-13 04:30:00,98,2,90
2024-02-13 04:35:00,98,3,88
2024-02-13 04:40:00,106,2,96
2024-02-13 04:45:00,121,3,97
2024-02-13 04:50:00,122,2,99
2024-02-13 04:55:00,135,2,94
2024-02-13 05:00:00,139,2,97
2024-02-13 05:05:00,176,3,94
2024-02-13 05:10:00,164,3,95
2024-02-13 05:15:00,193,4,96
2024-02-13 05:20:00,197,4,94
2024-02-13 05:25:00,193,4,94
2024-02-13 05:30:00,195,4,97
2024-02-13 05:35:00,205,4,93
2024-02-13 05:40:00,226,5,92
2024-02-13 05:45:00,267,5,93
2024-02-13 05:50:00,239,4,95
2024-02-13 05:55:00,279,5,96
2024-02-13 06:00:00,274,6,91
2024-02-13 06:05:00,300,6,91
2024-02-13 06:10:00,288,6,90
2024-02-13 06:15:00,370,8,88
2024-02-13 06:20:00,319,7,88
2024-02-13 06:25:00,318,6,91
2024-02-13 06:30:00,306,6,87
2024-02-13 06:35:00,334,6,88
2024-02-13 06:40:00,370,8,85
2024-02-13 06:45:00,302,7,86
2024-02-13 06:50:00,381,7,86
2024-02-13 06:55:00,330,7,89
2024-02-13 07:00:00,357,8,87
2024-02-13 07:05:00,358,7,90
2024-02-13 07:10:00,377,8,89
2024-02-13 07:15:00,369,8,88
2024-02-13 07:20:00,407,8,88
2024-02-13 07:25:00,408,9,87
2024-02-13 07:30:00,385,8,90
2024-02-13 07:35:00,390,8,88
2024-02-13 07:40:00,361,7,91
2024-02-13 07:45:00,405,9,89
2024-02-13 07:50:00,425,9,91
2024-02-13 07:55:00,400,8,89
2024-02-13 08:00:00,419,9,89
2024-02-13 08:05:00,373,8,87
2024-02-13 08:10:00,424,9,92
2024-02-13 08:15:00,395,8,92
2024-02-13 08:20:00,387,8,89
2024-02-13 08:25:00,383,8,90
2024-02-13 08:30:00,417,10,89
2024-02-13 08:35:00,383,8,90
2024-02-13 08:40:00,409,9,91
2024-02-13 08:45:00,372,8,93
2024-02-13 08:50:00,378,8,92
2024-02-13 08:55:00,316,7,93
2024-02-13 09:00:00,377,8,91
2024-02-13 09:05:00,327,8,91
2024-02-13 09:10:00,359,8,90
2024-02-13 09:15:00,366,9,91
2024-02-13 09:20:00,333,7,90
2024-02-13 09:25:00,355,8,94
2024-02-13 09:30:00,334,8,92
2024-02-13 09:35:00,380,9,92
2024-02-13 09:40:00,340,8,91
2024-02-13 09:45:00,304,7,93
2024-02-13 09:50:00,339,8,90
2024-02-13 09:55:00,362,8,91
2024-02-13 10:00:00,361,9,90
2024-02-13 10:05:00,388,10,90
2024-02-13 10:10:00,355,8,91
2024-02-13 10:15:00,387,9,90
2024-02-13 10:20:00,371,9,91
2024-02-13 10:25:00,375,8,92
2024-02-13 10:30:00,408,10,90
2024-02-13 10:35:00,406,10,91
2024-02-13 10:40:00,370,9,93
2024-02-13 10:45:00,386,9,89
2024-02-13 10:50:00,361,9,89
2024-02-13 10:55:00,429,10,89
2024-02-13 11:00:00,424,10,88
2024-02-13 11:05:00,385,9,89
2024-02-13 11:10:00,432,9,91
2024-02-13 11:15:00,409,9,90
2024-02-13 11:20:00,382,9,89
2024-02-13 11:25:00,398,10,90
2024-02-13 11:30:00,415,10,87
2024-02-13 11:35:00,412,9,89
2024-02-13 11:40:00,408,9,89
2024-02-13 11:45:00,367,8,90
2024-02-13 11:50:00,421,10,90
2024-02-13 11:55:00,384,8,92
2024-02-13 12:00:00,370,8,90
2024-02-13 12:05:00,393,9,92
2024-02-13 12:10:00,381,8,92
2024-02-13 12:15:00,370,8,91
2024-02-13 12:20:00,340,7,91
2024-02-13 12:25:00,389,8,91
2024-02-13 12:30:00,351,7,93
2024-02-13 12:35:00,363,8,89
2024-02-13 12:40:00,355,7,92
2024-02-13 12:45:00,350,7,91
2024-02-13 12:50:00,363,7,93
2024-02-13 12:55:00,346,7,92
2024-02-13 13:00:00,383,8,91
2024-02-13 13:05:00,361,8,91
2024-02-13 13:10:00,416,10,89
2024-02-13 13:15:00,412,9,93
2024-02-13 13:20:00,363,8,92
2024-02-13 13:25:00,355,8,92
2024-02-13 13:30:00,369,8,91
2024-02-13 13:35:00,339,8,92
2024-02-13 13:40:00,358,7,92
2024-02-13 13:45:00,357,8,92
2024-02-13 13:50:00,385,8,92
2024-02-13 13:55:00,347,8,92
2024-02-13 14:00:00,384,8,90
2024-02-13 14:05:00,388,8,89
2024-02-13 14:10:00,375,8,92
2024-02-13 14:15:00,372,9,91
2024-02-13 14:20:00,323,7,91
2024-02-13 14:25:00,380,9,92
2024-02-13 14:30:00,344,8,94
2024-02-13 14:35:00,349,8,93
2024-02-13 14:40:00,350,8,92
2024-02-13 14:45:00,363,9,92
2024-02-13 14:50:00,361,8,94
2024-02-13 14:55:00,393,8,92
2024-02-13 15:00:00,384,9,93
2024-02-13 15:05:00,337,7,94
2024-02-13 15:10:00,391,9,91
2024-02-13 15:15:00,376,8,94
2024-02-13 15:20:00,426,10,89
2024-02-13 15:25:00,371,8,93
2024-02-13 15:30:00,378,8,94
2024-02-13 15:35:00,334,7,93
2024-02-13 15:40:00,337,7,93
2024-02-13 15:45:00,341,7,93
2024-02-13 15:50:00,363,8,93
2024-02-13 15:55:00,375,8,94
2024-02-13 16:00:00,399,9,93
2024-02-13 16:05:00,358,8,92
2024-02-13 16:10:00,357,8,93
2024-02-13 16:15:00,371,8,91
2024-02-13 16:20:00,321,7,96
2024-02-13 16:25:00,352,8,92
2024-02-13 16:30:00,387,9,94
2024-02-13 16:35:00,379,8,92
2024-02-13 16:40:00,353,8,93
2024-02-13 16:45:00,357,7,93
2024-02-13 16:50:00,319,7,93
2024-02-13 16:55:00,394,9,92
2024-02-13 17:00:00,392,8,91
2024-02-13 17:05:00,355,7,92
2024-02-13 17:10:00,348,8,95
2024-02-13 17:15:00,372,8,92
2024-02-13 17:20:00,354,7,92
2024-02-13 17:25:00,370,8,92
2024-02-13 17:30:00,349,7,93
2024-02-13 17:35:00,319,7,93
2024-02-13 17:40:00,319,7,92
2024-02-13 17:45:00,313,7,90
2024-02-13 17:50:00,337,7,90
2024-02-13 17:55:00,310,7,91
2024-02-13 18:00:00,315,7,90
2024-02-13 18:05:00,328,7,89
2024-02-13 18:10:00,333,7,90
2024-02-13 18:15:00,306,7,89
2024-02-13 18:20:00,317,7,90
2024-02-13 18:25:00,303,7,88
2024-02-13 18:30:00,304,7,87
2024-02-13 18:35:00,250,5,89
2024-02-13 18:40:00,279,6,88
2024-02-13 18:45:00,265,5,91
2024-02-13 18:50:00,241,5,92
2024-02-13 18:55:00,258,6,88
2024-02-13 19:00:00,251,5,91
2024-02-13 19:05:00,233,4,91
2024-02-13 19:10:00,212,4,91
2024-02-13 19:15:00,231,5,88
2024-02-13 19:20:00,276,6,90
2024-02-13 19:25:00,207,5,87
2024-02-13 19:30:00,233,5,90
2024-02-13 19:35:00,211,4,92
2024-02-13 19:40:00,213,4,93
2024-02-13 19:45:00,227,4,91
2024-02-13 19:50:00,221,5,91
2024-02-13 19:55:00,198,4,92
2024-02-13 20:00:00,227,4,93
2024-02-13 20:05:00,220,5,90
2024-02-13 20:10:00,211,4,92
2024-02-13 20:15:00,209,5,91
2024-02-13 20:20:00,230,5,90
2024-02-13 20:25:00,209,4,91
2024-02-13 20:30:00,188,4,95
2024-02-13 20:35:00,232,5,94
2024-02-13 20:40:00,173,3,94
2024-02-13 20:45:00,207,4,93
2024-02-13 20:50:00,205,5,93
2024-02-13 20:55:00,206,4,92
2024-02-13 21:00:00,191,5,91
2024-02-13 21:05:00,187,3,94
2024-02-13 21:10:00,174,3,94
2024-02-13 21:15:00,206,4,90
2024-02-13 21:20:00,192,4,93
2024-02-13 21:25:00,154,3,94
2024-02-13 21:30:00,182,4,92
2024-02-13 21:35:00,172,4,92
2024-02-13 21:40:00,153,3,94
2024-02-13 21:45:00,167,4,92
2024-02-13 21:50:00,174,4,91
2024-02-13 21:55:00,177,4,93
2024-02-13 22:00:00,151,3,95
2024-02-13 22:05:00,168,4,93
2024-02-13 22:10:00,151,4,90
2024-02-13 22:15:00,146,3,92
2024-02-13 22:20:00,137,3,90
2024-02-13 22:25:00,145,3,91
2024-02-13 22:30:00,139,3,92
2024-02-13 22:35:00,132,3,91
2024-02-13 22:40:00,111,3,96
2024-02-13 22:45:00,138,3,90
2024-02-13 22:50:00,135,3,93
2024-02-13 22:55:00,151,3,95
2024-02-13 23:00:00,102,3,92
2024-02-13 23:05:00,101,2,97
2024-02-13 23:10:00,123,3,95
2024-02-13 23:15:00,127,3,95
2024-02-13 23:20:00,96,2,100
2024-02-13 23:25:00,126,4,93
2024-02-13 23:30:00,113,2,92
2024-02-13 23:35:00,113,2,93
2024-02-13 23:40:00,115,3,92
2024-02-13 23:45:00,103,3,93
2024-02-13 23:50:00,116,2,92
2024-02-13 23:55:00,101,2,95
2024-02-14 00:00:00,97,2,93
2024-02-14 00:05:00,77,2,91
2024-02-14 00:10:00,99,2,87
2024-02-14 00:15:00,84,2,96
2024-02-14 00:20:00,91,2,89
2024-02-14 00:25:00,78,2,90
2024-02-14 00:30:00,97,2,91
2024-02-14 00:35:00,68,2,89
2024-02-14 00:40:00,72,2,93
2024-02-14 00:45:00,86,3,86
2024-02-14 00:50:00,95,3,87
2024-02-14 00:55:00,76,3,90
2024-02-14 01:00:00,75,2,93
2024-02-14 01:05:00,73,2,87
2024-02-14 01:10:00,71,2,87
2024-02-14 01:15:00,81,2,87
2024-02-14 01:20:00,52,1,88
2024-02-14 01:25:00,75,2,89
2024-02-14 01:30:00,62,1,91
2024-02-14 01:35:00,64,2,87
2024-02-14 01:40:00,70,2,81
2024-02-14 01:45:00,71,2,88
2024-02-14 01:50:00,60,2,88
2024-02-14 01:55:00,73,2,86
2024-02-14 02:00:00,59,2,87
2024-02-14 02:05:00,55,2,90
2024-02-14 02:10:00,59,2,90
2024-02-14 02:15:00,77,2,91
2024-02-14 02:20:00,68,2,89
2024-02-14 02:25:00,72,3,85
2024-02-14 02:30:00,55,2,89
2024-02-14 02:35:00,70,2,89
2024-02-14 02:40:00,82,3,84
2024-02-14 02:45:00,66,2,86
2024-02-14 02:50:00,67,2,89
2024-02-14 02:55:00,60,2,91
2024-02-14 03:00:00,40,1,96
2024-02-14 03:05:00,49,2,86
2024-02-14 03:10:00,53,2,83
2024-02-14 03:15:00,67,2,88
2024-02-14 03:20:00,70,2,87
2024-02-14 03:25:00,67,2,85
2024-02-14 03:30:00,66,2,89
2024-02-14 03:35:00,64,1,93
2024-02-14 03:40:00,76,2,86
2024-02-14 03:45:00,71,2,91
2024-02-14 03:50:00,70,2,84
2024-02-14 03:55:00,86,3,82
2024-02-14 04:00:00,68,2,88
2024-02-14 04:05:00,71,2,94
2024-02-14 04:10:00,90,3,88
2024-02-14 04:15:00,98,2,89
2024-02-14 04:20:00,78,2,88
2024-02-14 04:25:00,86,2,90
2024-02-14 04:30:00,75,2,91
2024-02-14 04:35:00,108,2,88
2024-02-14 04:40:00,117,3,88
2024-02-14 04:45:00,109,3,91
2024-02-14 04:50:00,113,3,85
2024-02-14 04:55:00,97,2,90
2024-02-14 05:00:00,151,3,86
2024-02-14 05:05:00,112,3,89
2024-02-14 05:10:00,143,3,92
2024-02-14 05:15:00,143,3,94
2024-02-14 05:20:00,175,4,90
2024-02-14 05:25:00,176,4,92
2024-02-14 05:30:00,189,4,92
2024-02-14 05:35:00,177,4,90
2024-02-14 05:40:00,211,5,88
2024-02-14 05:45:00,202,4,93
2024-02-14 05:50:00,185,4,89
2024-02-14 05:55:00,231,5,91
2024-02-14 06:00:00,232,6,88
2024-02-14 06:05:00,265,6,89
2024-02-14 06:10:00,234,4,91
2024-02-14 06:15:00,237,5,92
2024-02-14 06:20:00,265,6,89
2024-02-14 06:25:00,287,6,88
2024-02-14 06:30:00,271,6,88
2024-02-14 06:35:00,268,5,88
2024-02-14 06:40:00,329,7,87
2024-02-14 06:45:00,291,6,87
2024-02-14 06:50:00,310,7,86
2024-02-14 06:55:00,330,7,81
2024-02-14 07:00:00,321,6,85
2024-02-14 07:05:00,335,8,87
2024-02-14 07:10:00,301,7,87
2024-02-14 07:15:00,338,8,86
2024-02-14 07:20:00,350,8,89
2024-02-14 07:25:00,390,10,86
2024-02-14 07:30:00,376,8,89
2024-02-14 07:35:00,360,8,89
2024-02-14 07:40:00,370,8,86
2024-02-14 07:45:00,346,8,88
2024-02-14 07:50:00,357,8,89
2024-02-14 07:55:00,392,9,86
2024-02-14 08:00:00,429,11,87
2024-02-14 08:05:00,376,9,89
2024-02-14 08:10:00,429,10,87
2024-02-14 08:15:00,375,9,88
2024-02-14 08:20:00,392,9,89
2024-02-14 08:25:00,445,10,87
2024-02-14 08:30:00,433,10,88
2024-02-14 08:35:00,436,10,89
2024-02-14 08:40:00,385,8,88
2024-02-14 08:45:00,371,10,90
2024-02-14 08:50:00,420,10,91
2024-02-14 08:55:00,413,10,88
2024-02-14 09:00:00,440,12,87
2024-02-14 09:05:00,460,12,88
2024-02-14 09:10:00,440,10,90
2024-02-14 09:15:00,440,11,88
2024-02-14 09:20:00,399,9,91
2024-02-14 09:25:00,410,11,88
2024-02-14 09:30:00,420,11,90
2024-02-14 09:35:00,422,10,89
2024-02-14 09:40:00,436,11,88
2024-02-14 09:45:00,391,9,90
2024-02-14 09:50:00,417,11,86
2024-02-14 09:55:00,360,10,90
2024-02-14 10:00:00,407,12,86
2024-02-14 10:05:00,414,11,88
2024-02-14 10:10:00,405,11,88
2024-02-14 10:15:00,412,11,90
2024-02-14 10:20:00,387,10,90
2024-02-14 10:25:00,407,10,89
2024-02-14 10:30:00,383,11,87
2024-02-14 10:35:00,437,12,85
2024-02-14 10:40:00,468,12,86
2024-02-14 10:45:00,474,12,84
2024-02-14 10:50:00,469,11,86
2024-02-14 10:55:00,452,11,86
2024-02-14 11:00:00,401,10,88
2024-02-14 11:05:00,404,9,86
2024-02-14 11:10:00,444,11,85
2024-02-14 11:15:00,464,12,84
2024-02-14 11:20:00,510,12,85
2024-02-14 11:25:00,504,13,85
2024-02-14 11:30:00,450,11,86
2024-02-14 11:35:00,439,10,87
2024-02-14 11:40:00,422,10,87
2024-02-14 11:45:00,408,10,89
2024-02-14 11:50:00,364,9,90
2024-02-14 11:55:00,380,9,89
2024-02-14 12:00:00,403,9,90
2024-02-14 12:05:00,396,10,88
2024-02-14 12:10:00,431,10,87
2024-02-14 12:15:00,409,10,88
2024-02-14 12:20:00,397,9,90
2024-02-14 12:25:00,393,9,89
2024-02-14 12:30:00,381,10,88
2024-02-14 12:35:00,362,8,91
2024-02-14 12:40:00,368,9,88
2024-02-14 12:45:00,358,8,92
2024-02-14 12:50:00,376,9,88
2024-02-14 12:55:00,414,10,87
2024-02-14 13:00:00,389,9,91
2024-02-14 13:05:00,383,9,87
2024-02-14 13:10:00,329,7,92
2024-02-14 13:15:00,361,8,89
2024-02-14 13:20:00,352,8,87
2024-02-14 13:25:00,326,7,91
2024-02-14 13:30:00,349,8,88
2024-02-14 13:35:00,338,7,91
2024-02-14 13:40:00,295,6,92
2024-02-14 13:45:00,323,7,88
2024-02-14 13:50:00,420,11,85
2024-02-14 13:55:00,447,10,86
2024-02-14 14:00:00,431,10,87
2024-02-14 14:05:00,328,7,89
2024-02-14 14:10:00,320,7,90
2024-02-14 14:15:00,347,8,92
2024-02-14 14:20:00,327,8,90
2024-02-14 14:25:00,336,7,91
2024-02-14 14:30:00,444,16,73
2024-02-14 14:35:00,446,30,43
2024-02-14 14:40:00,439,27,45
2024-02-14 14:45:00,501,27,44
2024-02-14 14:50:00,420,11,79
2024-02-14 14:55:00,395,9,89
2024-02-14 15:00:00,304,7,93
2024-02-14 15:05:00,375,8,91
2024-02-14 15:10:00,332,8,90
2024-02-14 15:15:00,378,9,88
2024-02-14 15:20:00,371,8,90
2024-02-14 15:25:00,411,10,86
2024-02-14 15:30:00,395,9,88
2024-02-14 15:35:00,361,8,91
2024-02-14 15:40:00,408,9,90
2024-02-14 15:45:00,368,8,88
2024-02-14 15:50:00,371,8,91
2024-02-14 15:55:00,352,8,91
2024-02-14 16:00:00,386,9,88
2024-02-14 16:05:00,416,10,88
2024-02-14 16:10:00,405,10,86
2024-02-14 16:15:00,387,9,89
2024-02-14 16:20:00,366,8,89
2024-02-14 16:25:00,407,10,87
2024-02-14 16:30:00,409,10,88
2024-02-14 16:35:00,358,8,89
2024-02-14 16:40:00,388,9,91
2024-02-14 16:45:00,374,8,91
2024-02-14 16:50:00,426,10,88
2024-02-14 16:55:00,367,8,90
2024-02-14 17:00:00,419,10,87
2024-02-14 17:05:00,394,8,90
2024-02-14 17:10:00,370,8,92
2024-02-14 17:15:00,376,8,94
2024-02-14 17:20:00,404,9,89
2024-02-14 17:25:00,368,8,91
2024-02-14 17:30:00,370,8,89
2024-02-14 17:35:00,341,7,91
2024-02-14 17:40:00,378,9,90
2024-02-14 17:45:00,352,8,90
2024-02-14 17:50:00,341,7,90
2024-02-14 17:55:00,353,7,92
2024-02-14 18:00:00,310,6,91
2024-02-14 18:05:00,340,7,91
2024-02-14 18:10:00,311,7,89
2024-02-14 18:15:00,335,7,88
2024-02-14 18:20:00,295,7,88
2024-02-14 18:25:00,292,7,90
2024-02-14 18:30:00,327,7,85
2024-02-14 18:35:00,288,6,89
2024-02-14 18:40:00,319,6,87
2024-02-14 18:45:00,258,5,90
2024-02-14 18:50:00,283,6,87
2024-02-14 18:55:00,273,6,83
2024-02-14 19:00:00,300,7,82
2024-02-14 19:05:00,209,4,88
2024-02-14 19:10:00,227,5,88
2024-02-14 19:15:00,230,5,90
2024-02-14 19:20:00,208,4,89
2024-02-14 19:25:00,172,4,89
2024-02-14 19:30:00,215,4,90
2024-02-14 19:35:00,210,5,91
2024-02-14 19:40:00,204,4,90
2024-02-14 19:45:00,200,4,92
2024-02-14 19:50:00,198,4,92
2024-02-14 19:55:00,226,5,93
2024-02-14 20:00:00,196,4,94
2024-02-14 20:05:00,193,4,91
2024-02-14 20:10:00,206,4,91
2024-02-14 20:15:00,215,5,91
2024-02-14 20:20:00,218,5,88
2024-02-14 20:25:00,232,5,88
2024-02-14 20:30:00,190,4,90
2024-02-14 20:35:00,231,5,89
2024-02-14 20:40:00,221,4,91
2024-02-14 20:45:00,162,3,94
2024-02-14 20:50:00,197,5,91
2024-02-14 20:55:00,215,5,93
2024-02-14 21:00:00,201,5,92
2024-02-14 21:05:00,199,4,93
2024-02-14 21:10:00,179,3,93
2024-02-14 21:15:00,184,4,92
2024-02-14 21:20:00,174,3,94
2024-02-14 21:25:00,146,3,91
2024-02-14 21:30:00,175,3,93
2024-02-14 21:35:00,152,3,90
2024-02-14 21:40:00,175,4,89
2024-02-14 21:45:00,159,4,92
2024-02-14 21:50:00,174,4,92
2024-02-14 21:55:00,155,3,94
2024-02-14 22:00:00,175,3,90
2024-02-14 22:05:00,141,3,92
2024-02-14 22:10:00,133,3,91
2024-02-14 22:15:00,137,3,91
2024-02-14 22:20:00,141,3,89
2024-02-14 22:25:00,124,4,93
2024-02-14 22:30:00,149,3,91
2024-02-14 22:35:00,135,3,91
2024-02-14 22:40:00,134,3,95
2024-02-14 22:45:00,121,2,93
